income,property_value,loan_amount,interest_rate,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,covenant_count
150.0,275000.0,215000.0,7.14,False,False,False,False,False,True,False,0.0
47.0,195000.0,195000.0,7.25,False,False,False,False,False,False,True,0.0
41.0,205000.0,195000.0,5.875,False,False,False,False,False,False,True,0.0
364.0,835000.0,725000.0,6.875,False,False,False,False,False,False,True,0.0
90.0,255000.0,245000.0,6.125,False,True,False,False,False,False,False,0.0
162.0,305000.0,265000.0,6.5,False,False,False,False,False,False,True,0.0
67.0,105000.0,85000.0,7.25,False,False,False,False,False,False,True,0.0
69.0,305000.0,275000.0,4.875,False,False,False,False,False,True,False,0.0
114.0,255000.0,245000.0,7.625,False,False,False,False,False,True,False,132.0
92.0,205000.0,195000.0,5.99,False,False,False,False,False,False,True,0.0
77.0,365000.0,355000.0,6.875,True,False,False,False,False,False,False,0.0
96.0,335000.0,315000.0,7.25,False,False,False,False,False,True,False,0.0
90.0,295000.0,5000.0,8.75,True,False,False,False,False,False,False,0.0
80.0,275000.0,245000.0,5.625,False,False,False,False,False,False,True,0.0
94.0,365000.0,215000.0,6.625,False,False,False,False,False,False,False,0.0
135.0,525000.0,275000.0,4.625,False,False,False,False,False,False,False,0.0
96.0,265000.0,205000.0,8.5,False,False,False,False,False,True,False,12.0
116.0,555000.0,415000.0,6.95,False,False,False,False,False,False,True,0.0
31.0,345000.0,105000.0,6.25,False,False,False,False,False,False,True,0.0
1142.0,325000.0,585000.0,2.875,False,False,False,False,False,False,True,0.0
46.0,155000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,655000.0,615000.0,6.5,False,False,False,False,False,True,False,0.0
56.0,255000.0,245000.0,6.624,False,False,False,False,False,False,True,168.0
96.0,255000.0,175000.0,10.95,False,False,False,False,False,True,False,0.0
286.0,655000.0,615000.0,7.25,False,False,False,False,False,False,True,0.0
79.0,315000.0,305000.0,6.999,False,False,False,False,False,False,True,0.0
218.0,185000.0,175000.0,6.0,False,False,False,False,False,False,True,0.0
40.0,155000.0,135000.0,6.625,False,False,False,False,False,False,True,0.0
42.0,95000.0,95000.0,6.625,False,False,False,False,False,False,True,0.0
155.0,405000.0,325000.0,7.5,False,False,False,False,False,False,True,0.0
145.0,385000.0,365000.0,6.95,False,False,False,False,False,False,True,0.0
96.0,355000.0,255000.0,5.75,False,False,False,False,False,True,False,0.0
139.0,135000.0,95000.0,7.375,False,False,False,False,False,False,True,0.0
92.0,335000.0,325000.0,6.625,False,False,False,False,False,False,True,0.0
200.0,355000.0,185000.0,6.875,False,False,False,False,False,False,True,0.0
67.0,285000.0,265000.0,6.625,False,False,False,False,False,False,False,0.0
80.0,195000.0,175000.0,8.125,False,False,False,False,False,False,True,0.0
189.0,325000.0,205000.0,3.75,False,False,False,False,False,False,True,0.0
47.0,185000.0,175000.0,7.25,False,False,False,False,False,False,False,0.0
129.0,295000.0,195000.0,6.5,False,True,False,False,False,False,False,0.0
67.0,205000.0,195000.0,6.25,False,False,False,False,False,False,True,0.0
173.0,735000.0,655000.0,6.375,False,False,False,False,False,False,True,0.0
96.0,585000.0,465000.0,5.875,False,False,False,False,False,True,False,0.0
128.0,575000.0,515000.0,6.99,False,False,False,False,False,False,True,0.0
162.0,555000.0,315000.0,7.25,False,False,False,False,False,True,False,0.0
112.0,435000.0,345000.0,6.75,False,False,False,False,False,False,True,0.0
97.0,415000.0,385000.0,5.875,False,False,False,False,False,False,False,0.0
109.0,355000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
146.0,665000.0,425000.0,6.999,False,False,False,False,False,False,True,0.0
155.0,335000.0,325000.0,7.125,False,False,False,False,False,False,True,965.0
156.0,655000.0,485000.0,6.5,False,False,False,False,False,False,True,0.0
134.0,545000.0,125000.0,6.5,False,False,False,False,False,False,True,0.0
34.0,115000.0,115000.0,5.75,False,False,False,False,False,False,True,0.0
62.0,335000.0,315000.0,5.99,False,False,False,False,False,False,True,0.0
49.0,195000.0,185000.0,6.25,False,False,False,False,False,False,True,0.0
123.0,275000.0,215000.0,5.375,False,False,False,False,False,False,True,0.0
52.0,255000.0,245000.0,6.0,False,False,False,False,False,False,True,375.0
80.0,245000.0,235000.0,7.0,False,False,False,False,False,False,False,0.0
159.0,385000.0,265000.0,6.624,False,False,False,False,False,True,False,147.0
96.0,275000.0,275000.0,6.375,False,False,False,False,False,True,False,0.0
107.0,375000.0,355000.0,7.0,False,False,False,True,False,False,False,0.0
131.0,465000.0,375000.0,7.25,False,True,False,False,False,False,False,212.0
129.0,375000.0,335000.0,6.375,False,False,False,False,False,False,True,0.0
130.0,445000.0,375000.0,6.375,False,False,False,False,False,False,True,0.0
79.0,285000.0,275000.0,7.125,False,False,False,False,False,False,True,0.0
92.0,375000.0,375000.0,6.625,False,True,False,False,False,False,False,0.0
71.0,405000.0,325000.0,6.375,False,False,False,False,False,False,True,0.0
96.0,155000.0,125000.0,7.39,False,False,False,False,False,False,True,0.0
60.0,165000.0,145000.0,7.125,False,False,False,False,False,False,True,75.0
34.0,175000.0,135000.0,6.64,False,False,False,False,False,False,True,0.0
63.0,315000.0,295000.0,6.99,False,False,False,False,False,True,False,0.0
112.0,585000.0,475000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,325000.0,315000.0,7.625,False,False,False,False,False,True,False,0.0
115.0,815000.0,405000.0,6.625,False,False,False,False,False,False,True,0.0
68.0,185000.0,185000.0,6.625,False,False,False,True,False,False,False,0.0
104.0,355000.0,335000.0,8.0,False,False,False,False,False,False,True,0.0
96.0,295000.0,205000.0,9.0,False,False,False,False,False,True,False,233.0
96.0,565000.0,445000.0,7.625,False,False,False,False,False,True,False,0.0
30.0,315000.0,115000.0,6.25,False,False,False,False,False,False,False,0.0
52.0,215000.0,205000.0,7.25,False,False,False,False,False,False,True,0.0
96.0,515000.0,455000.0,6.875,False,False,False,False,False,True,False,0.0
113.0,255000.0,205000.0,5.875,False,False,False,False,False,False,True,0.0
459.0,395000.0,295000.0,7.625,False,False,False,False,False,False,False,0.0
60.0,305000.0,195000.0,7.0,False,False,False,False,False,False,True,0.0
163.0,395000.0,355000.0,7.375,False,False,False,False,False,False,False,0.0
65.0,375000.0,295000.0,6.125,False,False,False,False,False,False,True,0.0
263.0,685000.0,445000.0,5.75,False,False,False,False,False,False,True,0.0
92.0,255000.0,235000.0,6.875,False,False,False,False,False,True,False,0.0
160.0,645000.0,515000.0,6.5,False,False,False,False,False,False,True,0.0
127.0,355000.0,285000.0,7.125,False,False,False,False,False,False,True,0.0
46.0,235000.0,185000.0,4.625,False,False,False,False,False,False,False,0.0
286.0,1065000.0,965000.0,8.0,False,False,False,False,False,False,True,0.0
179.0,275000.0,245000.0,6.875,False,False,False,False,False,False,True,0.0
85.0,205000.0,185000.0,6.999,False,False,False,False,False,False,True,0.0
700.0,1555000.0,1315000.0,6.875,False,False,False,False,False,False,True,0.0
72.0,275000.0,255000.0,6.463,False,False,False,False,False,False,True,0.0
96.0,415000.0,305000.0,6.25,False,False,False,False,False,True,False,0.0
96.0,475000.0,385000.0,5.95,False,False,False,False,False,False,True,0.0
134.0,485000.0,465000.0,5.99,False,False,False,False,False,False,False,0.0
96.0,135000.0,115000.0,6.625,False,False,False,False,False,True,False,0.0
67.0,225000.0,15000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,205000.0,205000.0,7.125,False,False,False,False,False,True,False,0.0
152.0,315000.0,295000.0,7.125,False,False,False,False,False,False,True,0.0
103.0,355000.0,335000.0,7.0,False,False,False,False,False,False,True,0.0
96.0,325000.0,305000.0,6.6,False,False,False,False,False,True,False,0.0
349.0,995000.0,725000.0,6.0,False,False,False,False,False,False,True,0.0
418.0,1045000.0,835000.0,7.125,False,False,False,False,False,True,False,0.0
121.0,235000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
209.0,1065000.0,645000.0,4.625,False,False,False,False,False,False,True,0.0
93.0,295000.0,295000.0,5.99,True,False,False,False,False,False,False,0.0
60.0,385000.0,305000.0,6.5,False,False,False,False,False,False,True,0.0
100.0,295000.0,265000.0,6.49,False,False,False,False,False,False,True,0.0
96.0,465000.0,485000.0,6.0,False,False,False,False,False,True,False,0.0
155.0,535000.0,285000.0,6.5,False,False,False,False,False,False,True,0.0
412.0,1295000.0,1005000.0,6.5,False,False,False,False,False,False,True,0.0
96.0,305000.0,205000.0,13.0,False,False,False,False,False,True,False,205.0
71.0,165000.0,135000.0,5.5,False,False,False,False,False,True,False,0.0
40.0,125000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
86.0,505000.0,425000.0,6.625,False,False,False,False,False,False,False,0.0
96.0,325000.0,315000.0,5.5,False,False,False,False,False,True,False,0.0
227.0,505000.0,405000.0,7.625,False,False,False,False,False,False,True,0.0
94.0,335000.0,235000.0,6.75,False,False,False,False,False,False,True,0.0
152.0,285000.0,275000.0,6.75,False,False,False,False,False,False,True,9.0
215.0,515000.0,115000.0,6.35,False,False,False,False,False,False,True,0.0
66.0,265000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
176.0,175000.0,165000.0,7.125,False,False,False,False,False,False,True,0.0
487.0,425000.0,295000.0,7.5,False,False,False,False,False,False,True,0.0
241.0,445000.0,355000.0,7.625,False,False,False,False,False,False,True,0.0
83.0,405000.0,375000.0,7.0,False,False,False,False,False,False,True,0.0
69.0,125000.0,125000.0,6.625,False,False,False,False,False,False,True,0.0
45.0,255000.0,205000.0,7.0,False,False,False,False,False,False,True,0.0
247.0,505000.0,155000.0,9.95,False,False,False,False,False,False,True,0.0
253.0,895000.0,715000.0,4.49,False,False,False,False,False,False,True,0.0
136.0,955000.0,665000.0,6.625,False,False,False,False,False,False,True,0.0
67.0,245000.0,245000.0,6.693,False,False,False,False,False,False,True,0.0
78.0,295000.0,265000.0,5.75,False,False,False,False,False,False,True,0.0
75.0,345000.0,225000.0,5.85,False,False,False,False,False,False,True,0.0
96.0,255000.0,225000.0,7.625,False,False,False,False,False,True,False,39.0
215.0,295000.0,265000.0,8.0,False,False,False,False,False,False,True,0.0
123.0,485000.0,285000.0,5.999,False,False,False,False,False,False,True,143.0
68.0,255000.0,245000.0,7.25,False,False,False,False,False,True,False,100.0
159.0,415000.0,335000.0,4.875,False,True,False,False,False,False,False,0.0
55.0,275000.0,15000.0,0.0,False,False,False,False,False,True,False,0.0
87.0,335000.0,305000.0,5.5,False,False,False,False,False,True,False,0.0
51.0,185000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
103.0,255000.0,245000.0,6.75,False,False,False,False,False,False,True,0.0
150.0,555000.0,525000.0,6.875,False,False,False,False,False,False,False,0.0
42.0,165000.0,105000.0,6.468,False,False,False,False,False,False,True,0.0
86.0,295000.0,285000.0,6.75,False,False,False,False,False,False,True,0.0
203.0,705000.0,525000.0,5.65,False,False,False,False,False,False,False,0.0
94.0,365000.0,325000.0,6.5,False,False,False,False,False,False,True,0.0
88.0,475000.0,375000.0,6.625,False,False,False,False,False,False,True,0.0
114.0,65000.0,55000.0,10.25,False,False,False,False,False,False,True,0.0
107.0,235000.0,155000.0,7.625,False,False,False,False,False,False,True,0.0
96.0,645000.0,515000.0,4.99,False,False,False,False,False,True,False,0.0
141.0,455000.0,455000.0,6.25,False,False,False,False,False,False,False,0.0
171.0,335000.0,295000.0,5.875,False,False,False,False,False,False,True,0.0
112.0,535000.0,345000.0,6.125,True,False,False,False,False,False,False,0.0
96.0,275000.0,265000.0,3.25,False,False,False,False,False,True,False,82.0
145.0,375000.0,335000.0,7.25,False,False,False,False,False,False,True,0.0
50.0,185000.0,185000.0,6.499,False,False,False,False,False,False,True,0.0
201.0,635000.0,475000.0,7.375,False,False,False,False,False,False,True,0.0
232.0,775000.0,585000.0,6.875,False,False,False,False,False,False,True,69.0
102.0,355000.0,345000.0,6.25,False,True,False,False,False,False,False,0.0
136.0,245000.0,235000.0,8.0,False,False,False,False,False,False,True,0.0
96.0,95000.0,95000.0,7.25,False,False,False,False,False,True,False,0.0
57.0,275000.0,165000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,325000.0,255000.0,6.475,False,False,False,False,False,True,False,0.0
152.0,435000.0,215000.0,6.5,False,False,False,False,False,False,True,0.0
68.0,95000.0,85000.0,7.75,False,False,False,False,False,True,False,323.0
107.0,435000.0,425000.0,6.25,False,False,False,False,False,False,True,0.0
231.0,345000.0,325000.0,6.875,False,False,False,False,False,False,True,0.0
47.0,215000.0,195000.0,7.625,False,False,False,False,False,False,True,0.0
96.0,365000.0,365000.0,7.375,False,False,False,False,False,True,False,0.0
46.0,245000.0,215000.0,5.999,False,False,False,False,False,False,True,0.0
50.0,285000.0,235000.0,6.375,False,False,False,False,False,False,True,0.0
95.0,105000.0,95000.0,7.25,False,False,False,False,False,True,False,0.0
96.0,275000.0,215000.0,7.0,False,False,False,False,False,True,False,0.0
158.0,285000.0,275000.0,6.875,False,False,False,False,False,False,False,0.0
93.0,265000.0,205000.0,7.25,False,False,False,False,False,False,True,0.0
143.0,455000.0,365000.0,6.49,False,False,False,False,False,True,False,88.0
96.0,435000.0,345000.0,7.125,False,False,False,False,False,True,False,0.0
136.0,355000.0,345000.0,7.5,False,False,False,False,False,False,False,0.0
129.0,375000.0,355000.0,7.25,False,False,False,False,False,False,True,0.0
96.0,365000.0,365000.0,5.99,False,False,False,False,False,True,False,0.0
84.0,325000.0,315000.0,6.75,False,False,False,False,False,False,False,0.0
68.0,145000.0,135000.0,7.375,False,False,False,False,False,False,True,0.0
453.0,1365000.0,735000.0,7.875,False,False,False,False,False,False,True,0.0
155.0,465000.0,445000.0,6.99,False,False,False,False,False,False,True,0.0
354.0,385000.0,285000.0,7.625,True,False,False,False,False,False,False,205.0
209.0,715000.0,595000.0,7.125,False,False,False,False,False,False,True,0.0
112.0,505000.0,485000.0,6.25,False,False,True,False,False,False,False,0.0
106.0,385000.0,325000.0,6.125,False,False,False,False,False,False,False,0.0
118.0,455000.0,325000.0,7.125,False,False,False,False,False,False,True,875.0
515.0,605000.0,485000.0,6.0,False,False,False,False,False,False,True,0.0
51.0,95000.0,85000.0,6.5,False,False,False,False,False,False,True,0.0
55.0,235000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
156.0,555000.0,205000.0,8.5,False,False,False,False,False,False,True,0.0
96.0,385000.0,195000.0,8.5,False,False,False,False,False,True,False,0.0
101.0,445000.0,335000.0,5.875,False,False,False,False,False,False,True,0.0
78.0,275000.0,265000.0,6.5,False,False,False,False,False,False,True,0.0
50.0,275000.0,155000.0,7.875,False,False,False,False,False,False,True,0.0
52.0,245000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
64.0,225000.0,205000.0,6.375,False,False,False,False,False,False,True,17.0
96.0,245000.0,195000.0,5.5,False,False,False,False,False,False,True,0.0
65.0,235000.0,235000.0,6.625,False,False,False,False,False,False,True,0.0
83.0,105000.0,105000.0,6.75,False,False,False,False,False,False,True,0.0
203.0,375000.0,285000.0,7.75,False,False,False,False,False,False,True,0.0
39.0,245000.0,145000.0,6.25,False,False,False,False,False,False,True,0.0
117.0,415000.0,415000.0,6.124,False,False,False,False,False,False,True,0.0
64.0,215000.0,215000.0,7.625,False,False,False,False,False,False,True,0.0
76.0,345000.0,335000.0,6.25,False,False,False,False,False,True,False,0.0
551.0,525000.0,425000.0,5.25,False,False,False,False,False,False,True,0.0
177.0,255000.0,215000.0,7.125,False,False,False,False,False,True,False,0.0
104.0,435000.0,365000.0,6.25,False,False,False,False,False,False,True,0.0
73.0,445000.0,335000.0,5.25,False,False,False,False,False,False,True,0.0
79.0,305000.0,295000.0,6.5,False,False,False,False,False,False,True,0.0
38.0,135000.0,135000.0,6.125,False,False,False,False,False,True,False,0.0
97.0,355000.0,345000.0,6.125,False,False,False,False,False,False,True,0.0
158.0,465000.0,345000.0,8.625,False,False,False,False,False,True,False,0.0
58.0,245000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,245000.0,195000.0,6.5,False,False,False,False,False,True,False,0.0
96.0,455000.0,385000.0,7.5,False,False,False,False,False,True,False,0.0
96.0,575000.0,545000.0,7.99,False,False,False,False,False,True,False,0.0
113.0,145000.0,145000.0,7.25,False,False,False,False,False,False,True,0.0
167.0,375000.0,225000.0,6.75,False,False,False,False,False,False,True,0.0
95.0,415000.0,385000.0,7.5,False,False,False,False,False,True,False,0.0
247.0,485000.0,485000.0,5.375,False,False,False,False,False,False,True,0.0
77.0,335000.0,15000.0,6.375,False,False,False,False,False,False,True,0.0
63.0,245000.0,15000.0,0.0,True,False,False,False,False,False,False,9.0
44.0,105000.0,105000.0,7.25,True,False,False,False,False,False,False,0.0
72.0,355000.0,205000.0,5.625,False,False,False,False,False,True,False,0.0
87.0,265000.0,15000.0,7.125,False,False,False,False,False,False,True,0.0
92.0,155000.0,125000.0,8.375,False,False,False,False,False,False,True,0.0
