income,property_value,loan_amount,interest_rate,black_high_density,black_vhigh_density,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,cd_High (101-200),cd_Low (1-50),cd_Medium (51-100),cd_Very High (>200)
99.0,415000.0,345000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
89.0,385000.0,365000.0,6.625,False,False,False,False,False,True,False,False,False,False,True,False,False
85.0,375000.0,355000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,185000.0,175000.0,7.99,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,335000.0,185000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,285000.0,265000.0,6.999,False,False,False,False,False,False,False,False,False,False,False,False,False
130.0,265000.0,245000.0,7.49,False,False,False,False,False,False,False,True,False,False,False,False,False
284.0,555000.0,445000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
100.0,405000.0,385000.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False
77.0,355000.0,285000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
100.0,485000.0,385000.0,6.4,False,False,False,False,False,False,False,False,True,False,False,False,False
299.0,775000.0,585000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
49.0,145000.0,155000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,195000.0,155000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
191.0,755000.0,605000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,365000.0,295000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
74.0,225000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
33.0,75000.0,5000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,55000.0,55000.0,8.5,False,False,False,False,False,False,False,True,False,False,False,False,False
99.0,525000.0,475000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,True,False
146.0,615000.0,455000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
84.0,335000.0,315000.0,6.875,False,False,False,False,False,False,False,False,False,False,False,False,False
127.0,265000.0,255000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
83.0,85000.0,75000.0,10.75,False,False,False,False,False,False,False,False,True,False,False,False,False
125.0,275000.0,265000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
100.0,415000.0,335000.0,5.75,False,False,False,False,False,False,False,False,False,False,False,False,False
654.0,1265000.0,665000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
216.0,645000.0,305000.0,6.375,False,False,False,True,False,False,False,False,False,False,False,False,False
63.0,265000.0,255000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,715000.0,505000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
181.0,615000.0,225000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,275000.0,225000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
116.0,375000.0,325000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
125.0,275000.0,265000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,245000.0,185000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
174.0,495000.0,465000.0,4.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,335000.0,265000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
95.0,405000.0,325000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
43.0,465000.0,95000.0,8.75,False,False,False,False,False,False,False,False,True,False,False,False,False
99.0,425000.0,445000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,295000.0,15000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
56.0,195000.0,185000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
161.0,305000.0,285000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
135.0,295000.0,285000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,255000.0,255000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
244.0,405000.0,345000.0,8.375,False,False,False,False,False,False,False,True,False,False,False,False,False
170.0,485000.0,465000.0,6.975,False,False,False,False,False,False,False,True,False,False,False,False,False
92.0,225000.0,205000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
35.0,155000.0,115000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,315000.0,305000.0,6.25,False,False,True,False,False,False,False,False,False,False,False,False,False
112.0,315000.0,255000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
178.0,375000.0,355000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,435000.0,235000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
73.0,265000.0,255000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
121.0,415000.0,325000.0,6.9,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,275000.0,285000.0,6.99,False,False,False,False,False,False,False,True,False,False,False,False,False
117.0,375000.0,335000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
77.0,425000.0,295000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
97.0,355000.0,265000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
167.0,665000.0,225000.0,5.375,False,False,False,False,False,False,False,False,True,False,False,False,False
123.0,365000.0,355000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,265000.0,255000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
82.0,175000.0,75000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
149.0,475000.0,385000.0,6.624,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,245000.0,205000.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False
84.0,285000.0,275000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
132.0,485000.0,385000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
35.0,165000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
159.0,455000.0,105000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
132.0,355000.0,335000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
143.0,415000.0,395000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
99.0,395000.0,275000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
195.0,415000.0,325000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,565000.0,425000.0,12.0,False,False,False,False,False,False,False,True,False,False,True,False,False
225.0,195000.0,155000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,425000.0,315000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
128.0,365000.0,345000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
97.0,365000.0,345000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
124.0,435000.0,385000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,395000.0,75000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,245000.0,245000.0,8.125,False,False,False,False,False,False,False,True,False,False,False,False,False
158.0,455000.0,345000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
114.0,225000.0,185000.0,5.875,False,False,False,False,False,False,False,True,False,False,False,False,False
112.0,505000.0,425000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
162.0,255000.0,255000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
66.0,325000.0,275000.0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,False
166.0,745000.0,665000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
105.0,405000.0,355000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
103.0,275000.0,255000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
63.0,325000.0,315000.0,6.125,False,False,True,False,False,False,False,False,False,False,False,False,False
81.0,275000.0,265000.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,195000.0,195000.0,6.953,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,665000.0,595000.0,7.875,False,False,False,False,False,False,False,True,False,False,False,False,False
80.0,325000.0,45000.0,8.74,False,False,False,False,False,False,False,False,False,False,False,False,False
65.0,105000.0,105000.0,7.95,False,False,False,False,False,False,False,False,True,False,False,False,False
103.0,215000.0,215000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,325000.0,205000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
828.0,1005000.0,505000.0,8.34,False,False,False,False,False,False,False,False,True,False,False,False,False
211.0,545000.0,435000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,215000.0,185000.0,7.25,False,False,False,True,False,False,False,False,False,False,False,False,False
134.0,285000.0,225000.0,5.375,False,False,False,False,False,False,False,False,True,False,False,False,False
95.0,175000.0,165000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,345000.0,305000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,215000.0,205000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
64.0,215000.0,175000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
108.0,365000.0,355000.0,6.499,False,False,True,False,False,False,False,False,False,False,False,False,False
127.0,365000.0,285000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
86.0,255000.0,205000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
37.0,95000.0,95000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
45.0,85000.0,75000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,255000.0,255000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
56.0,225000.0,225000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
